t	u	y
1383.5	42.70829547	63.44469289
1384	42.70829547	60.87684238
1384.5	42.70829547	62.9356763
1385	42.70829547	63.29133081
1385.5	42.70829547	60.52917055
1386	42.70829547	61.04856041
1386.5	42.70829547	70.0592685
1387	42.70829547	69.17474887
1387.5	42.70829547	72.12361023
1388	42.70829547	70.1595163
1388.5	42.70829547	60.06332744
1389	42.70829547	64.67027259
1389.5	42.70829547	66.5155476
1390	42.70829547	58.76825162
1390.5	42.70829547	57.46045941
1391	12.95738575	46.44964161
1391.5	12.95738575	35.72526563
1392	12.95738575	24.15481416
1392.5	12.95738575	18.31753908
1393	12.95738575	19.11358145
1393.5	12.95738575	16.59769421
1394	12.95738575	18.67703731
1394.5	12.95738575	20.5707839
1395	12.95738575	21.85083702
1395.5	12.95738575	9.763296151
1396	12.95738575	12.54973931
1396.5	12.95738575	8.119862322
1397	12.95738575	14.18567586
1397.5	12.95738575	14.37682987
1398	12.95738575	10.97350542
1398.5	12.95738575	14.81082972
1399	12.95738575	22.32935182
1399.5	12.95738575	21.53711332
1400	12.95738575	21.17676866
1400.5	12.95738575	23.83005099
1401	12.95738575	26.20997991
1401.5	12.95738575	24.44430397
1402	12.95738575	26.16143803
1402.5	12.95738575	20.45370142
1403	12.95738575	23.10030411
1403.5	12.95738575	20.2715693
1404	12.95738575	18.95234674
1404.5	12.95738575	9.385080854
1405	12.95738575	19.48628072
1405.5	12.95738575	19.22674215
1406	12.95738575	20.98219136
1406.5	12.95738575	24.80632907
1407	12.95738575	19.0273263
1407.5	12.95738575	11.24501075
1408	12.95738575	3.533213233
1408.5	12.95738575	4.266239947
1409	12.95738575	6.623803974
1409.5	12.95738575	13.82794538
1410	12.95738575	16.15749101
1410.5	12.95738575	25.80478986
1411	12.95738575	27.62717244
1411.5	12.95738575	19.70831785
1412	12.95738575	19.84742117
1412.5	12.95738575	24.91915601
1413	12.95738575	18.19207293
1413.5	12.95738575	22.19092342
1414	12.95738575	20.66799122
1414.5	12.95738575	17.04907399
1415	12.95738575	15.87178017
1415.5	12.95738575	15.02274547
1416	12.95738575	24.71454918
1416.5	12.95738575	29.46505708
1417	12.95738575	31.73648817
1417.5	12.95738575	29.47572352
1418	12.95738575	26.98249427
1418.5	12.95738575	14.82373189
1419	12.95738575	13.5499586
1419.5	12.95738575	10.05311406
1420	12.95738575	13.61094547
1420.5	12.95738575	13.1536713
1421	12.95738575	14.73948912
1421.5	12.95738575	18.30535167
1422	12.95738575	9.620056733
1422.5	12.95738575	11.91203187
1423	12.95738575	12.91255748
1423.5	12.95738575	15.40003132
1424	12.95738575	17.04487744
1424.5	12.95738575	13.60707642
1425	12.95738575	10.95037013
1425.5	12.95738575	11.36300186
1426	12.95738575	14.72361052
1426.5	12.95738575	20.82048628
1427	12.95738575	24.75588188
1427.5	12.95738575	26.74565525
1428	12.95738575	26.84748591
1428.5	12.95738575	24.59936072
1429	12.95738575	28.25060011
1429.5	12.95738575	30.51564848
1430	12.95738575	27.55823689
1430.5	12.95738575	24.11758805
1431	12.95738575	16.08213019
1431.5	12.95738575	15.6058988
1432	12.95738575	13.09467134
1432.5	12.95738575	23.02326684
1433	12.95738575	20.16234293
1433.5	12.95738575	15.96371619
1434	12.95738575	25.21591468
1434.5	12.95738575	27.17403
1435	12.95738575	23.59510946
1435.5	12.95738575	22.40304967
1436	12.95738575	22.93291225
1436.5	12.95738575	23.11056648
1437	12.95738575	15.91895302
1437.5	12.95738575	19.54042013
1438	12.95738575	20.27530255
1438.5	12.95738575	18.80135316
1439	12.95738575	19.23151008
1439.5	12.95738575	12.78851185
1440	12.95738575	10.01178479
1440.5	12.95738575	11.96456519
1441	12.95738575	19.12001561
1441.5	12.95738575	17.99125366
1442	12.95738575	14.60107987
1442.5	12.95738575	21.33242222
1443	12.95738575	20.61422263
1443.5	12.95738575	13.95861887
1444	12.95738575	21.4140655
1444.5	12.95738575	21.62117383
1445	12.95738575	19.41457012
1445.5	12.95738575	11.97378172
1446	12.95738575	14.40285264
1446.5	12.95738575	17.68893881
1447	12.95738575	19.02486762
1447.5	12.95738575	19.26621414
1448	12.95738575	18.82995508
1448.5	12.95738575	25.76842233
1449	12.95738575	28.08005151
1449.5	12.95738575	27.45358813
1450	12.95738575	21.35074478
1450.5	12.95738575	21.48929122
1451	12.95738575	21.44543778
1451.5	12.95738575	18.35360856
1452	12.95738575	11.76998034
1452.5	12.95738575	23.56510024
1453	12.95738575	17.74199121
1453.5	12.95738575	23.60260722
1454	12.95738575	13.96644357
1454.5	12.95738575	18.85018723
1455	12.95738575	16.69343197
1455.5	12.95738575	24.7505442
1456	12.95738575	29.9765631
1456.5	12.95738575	27.81660177
1457	12.95738575	16.66374088
1457.5	12.95738575	14.14302162
1458	12.95738575	18.16053357
1458.5	76.67551898	60.00550612
1459	76.67551898	83.04539878
1459.5	76.67551898	93.83892327
1460	76.67551898	111.6461206
1460.5	76.67551898	120.6474384
1461	76.67551898	117.1588656
1461.5	76.67551898	114.3069127
1462	76.67551898	106.7405339
1462.5	76.67551898	105.2579642
1463	76.67551898	113.3165882
1463.5	76.67551898	108.9560512
1464	76.67551898	108.7847671
1464.5	76.67551898	110.7407316
1465	76.67551898	111.1665505
1465.5	76.67551898	107.7995949
1466	76.67551898	116.3396653
1466.5	76.67551898	112.4738394
1467	76.67551898	113.4710792
1467.5	76.67551898	113.5887708
1468	76.67551898	117.3937371
1468.5	76.67551898	114.6384776
1469	76.67551898	114.6496214
1469.5	76.67551898	114.2831025
1470	76.67551898	116.7413611
1470.5	76.67551898	118.3504207
1471	76.67551898	111.7231129
1471.5	76.67551898	117.0950463
1472	76.67551898	108.0033431
1472.5	76.67551898	115.2256087
1473	76.67551898	114.2526754
1473.5	76.67551898	115.7138978
1474	76.67551898	115.5177649
1474.5	76.67551898	113.1156539
1475	76.67551898	118.5753907
1475.5	76.67551898	117.5162807
1476	76.67551898	123.5278481
1476.5	76.67551898	125.0497413
1477	76.67551898	115.9092114
1477.5	76.67551898	117.1048927
1478	76.67551898	114.339255
1478.5	76.67551898	111.3479726
1479	76.67551898	120.077557
1479.5	76.67551898	113.1608469
1480	76.67551898	113.6096996
1480.5	76.67551898	108.2042171
1481	76.67551898	102.4668551
1481.5	76.67551898	109.7432054
1482	76.67551898	112.2109374
1482.5	76.67551898	109.9100987
1483	76.67551898	105.8044823
1483.5	76.67551898	108.0421223
1484	76.67551898	110.7529957
1484.5	76.67551898	118.2637682
1485	76.67551898	123.291891
1485.5	76.67551898	122.7778417
1486	76.67551898	106.9629614
1486.5	76.67551898	107.4833001
1487	76.67551898	109.1626524
1487.5	76.67551898	115.6836371
1488	76.67551898	118.6859397
1488.5	76.67551898	111.3435779
1489	76.67551898	116.1703526
1489.5	76.67551898	115.8867626
1490	76.67551898	122.2426639
1490.5	76.67551898	129.3452256
1491	76.67551898	109.2304391
1491.5	76.67551898	111.560164
1492	76.67551898	115.2641312
1492.5	76.67551898	114.7652809
1493	76.67551898	112.6052922
1493.5	76.67551898	110.3565392
1494	76.67551898	110.6001088
1494.5	76.67551898	119.6679244
1495	76.67551898	118.597982
1495.5	76.67551898	118.9203056
1496	76.67551898	119.5359868
1496.5	76.67551898	119.7854235
1497	76.67551898	119.7222566
1497.5	76.67551898	113.1356129
1498	76.67551898	114.0881411
1498.5	76.67551898	112.4710471
1499	76.67551898	116.5771635
1499.5	76.67551898	117.4670197
1500	76.67551898	120.3137832
1500.5	76.67551898	119.984873
1501	76.67551898	114.8576066
1501.5	76.67551898	118.2686286
1502	76.67551898	120.2883546
1502.5	76.67551898	117.3248832
1503	76.67551898	113.8017623
1503.5	76.67551898	106.6619884
1504	76.67551898	107.0468025
1504.5	76.67551898	111.0120232
1505	76.67551898	108.0514825
1505.5	76.67551898	108.8853477
1506	76.67551898	108.2845384
1506.5	76.67551898	114.2449202
1507	76.67551898	99.75750096
1507.5	76.67551898	98.46326456
1508	76.67551898	102.1272424
1508.5	76.67551898	107.1359639
1509	76.67551898	101.1601539
1509.5	76.67551898	108.8925721
1510	76.67551898	111.7589728
1510.5	76.67551898	114.4745712
1511	76.67551898	114.7013846
1511.5	76.67551898	118.9288999
1512	76.67551898	117.2710712
1512.5	76.67551898	127.6321661
1513	76.67551898	124.4264096
1513.5	76.67551898	111.2764238
1514	76.67551898	108.5809618
1514.5	76.67551898	111.8401082
1515	76.67551898	113.2009283
1515.5	76.67551898	112.1699719
1516	76.67551898	118.550912
1516.5	76.67551898	120.4689177
1517	76.67551898	123.5012333
1517.5	76.67551898	117.4733578
1518	76.67551898	109.1160344
1518.5	76.67551898	112.2444711
1519	76.67551898	119.1442068
1519.5	76.67551898	118.454947
1520	76.67551898	117.656396
1520.5	76.67551898	118.8440742
1521	76.67551898	126.1486083
1521.5	76.67551898	124.0651114
1522	76.67551898	117.890483
1522.5	76.67551898	115.8239453
1523	76.67551898	120.8911426
1523.5	76.67551898	117.6091371
1524	76.67551898	115.5663751
1524.5	76.67551898	103.3739141
1525	76.67551898	108.3289334
1525.5	76.67551898	111.3059801
1526	76.67551898	114.826136
1526.5	76.67551898	114.7682387
1527	76.67551898	118.5275096
1527.5	76.67551898	106.0884946
1528	76.67551898	111.4726657
1528.5	76.67551898	109.294105
1529	76.67551898	111.5729779
1529.5	10.70312704	71.69891723
1530	10.70312704	46.59962637
1530.5	10.70312704	29.00784743
1531	10.70312704	20.81152967
1531.5	10.70312704	21.47304404
1532	10.70312704	15.65357435
1532.5	10.70312704	3.572735867
1533	10.70312704	5.897761957
1533.5	10.70312704	9.505436455
1534	10.70312704	14.60510802
1534.5	10.70312704	12.47755567
1535	10.70312704	10.51484868
1535.5	10.70312704	6.260507739
1536	10.70312704	9.326809375
1536.5	10.70312704	13.61929871
1537	10.70312704	17.82660621
1537.5	10.70312704	17.90660344
1538	10.70312704	10.39841671
1538.5	10.70312704	12.91256194
1539	10.70312704	13.00669488
1539.5	10.70312704	3.340440814
1540	10.70312704	11.344382
1540.5	10.70312704	5.921948215
1541	10.70312704	21.43918647
1541.5	10.70312704	26.5339325
1542	10.70312704	24.9868094
1542.5	10.70312704	18.35351604
1543	10.70312704	15.02984229
1543.5	10.70312704	15.11778712
1544	10.70312704	17.55648847
1544.5	10.70312704	9.901960926
1545	10.70312704	13.33197128
1545.5	10.70312704	14.92490156
1546	10.70312704	10.39513286
1546.5	10.70312704	19.75243585
1547	10.70312704	16.73019118
1547.5	10.70312704	23.20617951
1548	10.70312704	12.26663515
1548.5	10.70312704	16.11972315
1549	10.70312704	19.55025564
1549.5	10.70312704	17.53889657
1550	10.70312704	21.54993377
1550.5	10.70312704	20.85953798
1551	10.70312704	8.435743989
1551.5	10.70312704	17.56012996
1552	10.70312704	18.39439094
1552.5	10.70312704	22.06434397
1553	10.70312704	28.27156858
1553.5	10.70312704	24.92164291
1554	10.70312704	22.14980172
1554.5	10.70312704	26.13339689
1555	10.70312704	26.87372092
1555.5	10.70312704	27.59698297
1556	10.70312704	23.4855071
1556.5	10.70312704	14.75771618
1557	10.70312704	12.6872719
1557.5	10.70312704	12.6469684
1558	10.70312704	18.8046633
1558.5	10.70312704	16.87794185
1559	10.70312704	12.17928227
1559.5	10.70312704	9.018863025
1560	10.70312704	15.13249334
1560.5	10.70312704	13.79977225
1561	10.70312704	9.973189812
1561.5	10.70312704	12.68152811
1562	10.70312704	16.32652938
1562.5	10.70312704	18.90089679
1563	10.70312704	15.95672665
1563.5	10.70312704	12.13800019
1564	10.70312704	7.982227162
1564.5	10.70312704	7.968907566
1565	10.70312704	19.74191593
1565.5	10.70312704	15.09997316
1566	10.70312704	16.8073171
1566.5	10.70312704	13.256369
1567	10.70312704	10.30808336
1567.5	10.70312704	20.36824342
1568	10.70312704	23.75856036
1568.5	10.70312704	19.70636208
1569	10.70312704	18.00508307
1569.5	10.70312704	16.3621147
1570	10.70312704	17.43989194
1570.5	10.70312704	25.85818358
1571	10.70312704	26.9010526
1571.5	10.70312704	28.52672468
1572	10.70312704	20.66731898
1572.5	10.70312704	21.72575955
1573	10.70312704	17.13274128
1573.5	10.70312704	14.39001192
1574	10.70312704	14.18938497
1574.5	10.70312704	19.29815222
1575	10.70312704	20.00676147
1575.5	10.70312704	8.490689578
1576	10.70312704	8.112731167
1576.5	10.70312704	2.356898599
1577	10.70312704	11.74114416
1577.5	10.70312704	23.64122601
1578	10.70312704	12.72162174
1578.5	10.70312704	17.75520293
1579	10.70312704	14.43296161
1579.5	10.70312704	3.092863604
1580	10.70312704	0.599109981
1580.5	10.70312704	10.42272506
1581	10.70312704	12.4528575
1581.5	10.70312704	9.193720401
1582	10.70312704	1.552102854
1582.5	10.70312704	8.348437224
1583	10.70312704	16.48943971
1583.5	10.70312704	10.04222219
1584	10.70312704	12.56055279
1584.5	10.70312704	12.17102308
1585	10.70312704	11.96461794
1585.5	10.70312704	18.26429574
1586	10.70312704	25.08473242
1586.5	10.70312704	29.70698156
1587	10.70312704	27.64907744
1587.5	10.70312704	23.37245871
1588	10.70312704	28.2677181
1588.5	10.70312704	19.91077005
1589	10.70312704	20.7174954
1589.5	10.70312704	17.49222386
1590	10.70312704	19.70707485
1590.5	10.70312704	18.28568831
1591	10.70312704	11.22111999
1591.5	10.70312704	13.33864158
1592	10.70312704	20.83984012
1592.5	10.70312704	12.6871693
1593	10.70312704	24.42885141
1593.5	10.70312704	20.94942341
1594	10.70312704	19.43095405
1594.5	10.70312704	11.52193025
1595	10.70312704	20.20669426
1595.5	10.70312704	25.73405189
1596	10.70312704	18.71518171
1596.5	10.70312704	22.32612658
1597	10.70312704	21.36182796
1597.5	10.70312704	26.668306
1598	10.70312704	26.40359419
1598.5	10.70312704	16.63459748
1599	10.70312704	16.27901865
1599.5	10.70312704	13.78799831
1600	10.70312704	10.95638417
1600.5	10.70312704	15.4252883
1601	10.70312704	17.96677672
1601.5	10.70312704	13.56926218
1602	10.70312704	18.40600525
1602.5	10.70312704	18.97654712
1603	10.70312704	15.67380408
1603.5	10.70312704	25.8542772
1604	10.70312704	34.02767259
1604.5	10.70312704	18.74673598
1605	10.70312704	18.00014169
1605.5	10.70312704	19.74882142
1606	10.70312704	15.53330776
1606.5	10.70312704	4.257259276
1607	92.59867726	56.39712668
1607.5	92.59867726	102.6376633
1608	92.59867726	123.5828912
1608.5	92.59867726	128.9879534
1609	92.59867726	129.1294795
1609.5	92.59867726	122.225354
1610	92.59867726	132.7989993
1610.5	92.59867726	132.1056162
1611	92.59867726	129.4040519
1611.5	92.59867726	139.578997
1612	92.59867726	150.1682595
1612.5	92.59867726	141.6371789
1613	92.59867726	132.7914178
1613.5	92.59867726	139.1472881
1614	92.59867726	138.404475
1614.5	92.59867726	133.2401713
1615	92.59867726	133.5451849
1615.5	92.59867726	128.5294966
1616	92.59867726	134.1712743
1616.5	92.59867726	141.2775806
1617	92.59867726	139.2946633
1617.5	92.59867726	141.6277911
1618	92.59867726	138.8164832
1618.5	92.59867726	141.3846143
1619	92.59867726	139.6922583
1619.5	92.59867726	140.249767
1620	92.59867726	137.5620815
1620.5	92.59867726	141.1778214
1621	92.59867726	142.4318754
1621.5	92.59867726	133.1408142
1622	92.59867726	137.6013302
1622.5	92.59867726	141.6738674
1623	92.59867726	145.2508704
1623.5	92.59867726	137.3097762
1624	92.59867726	124.8617724
1624.5	92.59867726	133.2775411
1625	92.59867726	134.7406118
1625.5	92.59867726	139.991562
1626	92.59867726	144.846573
1626.5	92.59867726	142.3233644
1627	92.59867726	132.6965969
1627.5	92.59867726	130.3910991
1628	92.59867726	138.1884731
1628.5	92.59867726	135.4190845
1629	92.59867726	129.7696583
1629.5	92.59867726	130.22605
1630	92.59867726	137.2513413
1630.5	92.59867726	143.1238323
1631	92.59867726	139.8342037
1631.5	92.59867726	128.3825927
1632	92.59867726	128.6624314
1632.5	92.59867726	133.8838439
1633	92.59867726	135.3490707
1633.5	92.59867726	136.5068624
1634	92.59867726	135.2905676
1634.5	92.59867726	137.4318578
1635	92.59867726	127.5449676
1635.5	92.59867726	124.5912171
1636	92.59867726	131.0294512
1636.5	92.59867726	130.470907
1637	92.59867726	136.1176344
1637.5	92.59867726	133.0388238
1638	92.59867726	131.9710036
1638.5	92.59867726	133.7723055
1639	92.59867726	133.9781702
1639.5	92.59867726	131.1122278
1640	92.59867726	129.8535993
1640.5	92.59867726	133.1992514
1641	92.59867726	131.4966559
1641.5	92.59867726	139.6143177
1642	92.59867726	137.7296093
1642.5	92.59867726	131.077772
1643	92.59867726	129.2206038
1643.5	92.59867726	132.2680703
1644	92.59867726	132.9849186
1644.5	92.59867726	129.5852341
1645	92.59867726	133.5741834
1645.5	92.59867726	137.422715
1646	92.59867726	140.8358349
1646.5	92.59867726	145.5787392
1647	92.59867726	142.460544
1647.5	92.59867726	144.7413824
1648	92.59867726	141.4212791
1648.5	92.59867726	130.0388735
1649	92.59867726	127.8888122
1649.5	92.59867726	138.1953525
1650	92.59867726	132.0234535
1650.5	92.59867726	131.6772686
1651	92.59867726	131.9607399
1651.5	92.59867726	132.4229106
1652	92.59867726	142.7001731
1652.5	92.59867726	148.646146
1653	92.59867726	139.6913519
1653.5	92.59867726	135.5715589
1654	92.59867726	128.3604939
1654.5	92.59867726	128.5073828
1655	92.59867726	125.485287
1655.5	92.59867726	129.663468
1656	92.59867726	132.826541
1656.5	92.59867726	125.8696266
1657	92.59867726	137.0193205
1657.5	92.59867726	137.5945594
1658	92.59867726	131.2488791
1658.5	92.59867726	137.9039295
1659	92.59867726	140.3275046
1659.5	92.59867726	147.0459621
1660	92.59867726	153.8554406
1660.5	92.59867726	141.3414746
1661	92.59867726	140.0491976
1661.5	92.59867726	141.8639388
1662	92.59867726	134.6113095
1662.5	92.59867726	137.4352058
1663	92.59867726	131.6287795
1663.5	92.59867726	131.5847501
1664	92.59867726	137.1931304
1664.5	92.59867726	127.4108925
1665	92.59867726	129.1595716
1665.5	92.59867726	129.8487108
1666	92.59867726	130.4465664
1666.5	92.59867726	137.3508887
1667	92.59867726	137.5077471
1667.5	92.59867726	138.6317637
1668	92.59867726	138.8093042
1668.5	92.59867726	139.4395306
1669	92.59867726	137.3373776
1669.5	92.59867726	135.9261597
1670	92.59867726	134.4150976
1670.5	92.59867726	132.1488706
1671	92.59867726	137.417634
1671.5	92.59867726	140.9033833
1672	92.59867726	140.7791736
1672.5	92.59867726	144.0369556
1673	92.59867726	140.8896756
1673.5	92.59867726	136.2000814
1674	92.59867726	141.4162708
1674.5	92.59867726	146.0133763
1675	92.59867726	139.6811495
1675.5	92.59867726	142.0676652
1676	92.59867726	145.7063598
1676.5	92.59867726	142.9745274
1677	92.59867726	137.9827903
1677.5	92.59867726	136.3679977
1678	92.59867726	132.6513933
1678.5	92.59867726	132.7898553
1679	92.59867726	133.3205292
1679.5	92.59867726	129.4740453
1680	92.59867726	131.4564717
1680.5	92.59867726	135.2118386
1681	92.59867726	127.6813659
1681.5	92.59867726	133.1604928
1682	92.59867726	133.4079382
1682.5	92.59867726	134.4727451
1683	92.59867726	131.5774443
1683.5	92.59867726	134.2296386
1684	92.59867726	137.241126
1684.5	92.59867726	136.8658594
1685	92.59867726	136.9434739
1685.5	92.59867726	134.2102367
1686	92.59867726	135.8805829
1686.5	92.59867726	132.8868093
1687	92.59867726	133.950022
1687.5	92.59867726	139.1162454
1688	68.89730906	124.973407
1688.5	68.89730906	104.1306183
1689	68.89730906	105.1258829
1689.5	68.89730906	99.41100253
1690	68.89730906	97.49297859
1690.5	68.89730906	99.22972364
1691	68.89730906	90.2602366
1691.5	68.89730906	89.28152828
1692	68.89730906	94.23851536
1692.5	68.89730906	93.3965771
1693	68.89730906	93.52574549
1693.5	68.89730906	93.47887304
1694	68.89730906	97.26202963
1694.5	68.89730906	98.49143066
1695	68.89730906	98.49542534
1695.5	68.89730906	96.25569695
1696	68.89730906	92.60785306
1696.5	68.89730906	97.58105935
1697	68.89730906	102.7117327
1697.5	68.89730906	103.4363548
1698	68.89730906	97.86249956
1698.5	68.89730906	109.6879123
1699	68.89730906	109.8924519
1699.5	68.89730906	105.4754489
1700	68.89730906	104.2434087
1700.5	68.89730906	106.2721265
1701	68.89730906	106.2842889
1701.5	68.89730906	96.69774173
1702	68.89730906	103.9607618
1702.5	68.89730906	106.6178616
1703	68.89730906	108.4165373
1703.5	68.89730906	103.0381696
1704	68.89730906	107.3839926
1704.5	68.89730906	112.5060184
1705	68.89730906	106.7819489
1705.5	68.89730906	110.0753125
1706	68.89730906	114.7037577
1706.5	68.89730906	112.2976398
1707	68.89730906	115.7734613
1707.5	68.89730906	110.1274533
1708	68.89730906	98.88878001
1708.5	68.89730906	95.48644867
1709	68.89730906	97.90929623
1709.5	68.89730906	98.67046435
1710	68.89730906	95.90994046
1710.5	68.89730906	96.19906057
1711	68.89730906	91.55061808
1711.5	68.89730906	100.048734
1712	68.89730906	104.1424387
1712.5	68.89730906	105.1859886
1713	68.89730906	103.5049144
1713.5	68.89730906	113.0408189
1714	68.89730906	119.0272731
1714.5	68.89730906	104.0966206
1715	68.89730906	101.8926305
1715.5	68.89730906	99.81171972
1716	68.89730906	96.54404589
1716.5	68.89730906	93.48302546
1717	68.89730906	96.2729914
1717.5	68.89730906	97.45705158
1718	68.89730906	95.65534035
1718.5	68.89730906	112.7032625
1719	68.89730906	105.1303885
1719.5	68.89730906	96.49197858
1720	68.89730906	97.83056894
1720.5	68.89730906	103.580058
1721	68.89730906	105.3425977
1721.5	68.89730906	110.4524317
1722	68.89730906	104.8156
1722.5	68.89730906	101.6204187
1723	68.89730906	97.25473986
1723.5	68.89730906	102.1072909
1724	68.89730906	101.4459659
1724.5	68.89730906	102.5900163
1725	68.89730906	102.5719296
1725.5	68.89730906	96.74626613
1726	68.89730906	105.2164501
1726.5	68.89730906	110.1391688
1727	68.89730906	114.4402537
1727.5	68.89730906	115.0947864
1728	68.89730906	110.4126305
1728.5	68.89730906	111.2131076
1729	68.89730906	105.6592813
1729.5	68.89730906	103.1029174
1730	68.89730906	104.9213709
1730.5	68.89730906	105.793376
1731	68.89730906	103.5788717
1731.5	68.89730906	109.4559124
1732	68.89730906	102.2313459
1732.5	68.89730906	103.3280354
1733	68.89730906	114.1515315
1733.5	68.89730906	106.5362636
1734	36.97402453	85.47481172
1734.5	36.97402453	65.88583574
1735	36.97402453	62.90346506
1735.5	36.97402453	60.79245063
1736	36.97402453	61.91471372
1736.5	36.97402453	57.87896317
1737	36.97402453	69.41287615
1737.5	36.97402453	66.72165726
1738	36.97402453	61.40176954
1738.5	36.97402453	61.84057419
1739	36.97402453	57.65394023
1739.5	36.97402453	55.45288132
1740	36.97402453	61.82248502
1740.5	36.97402453	61.44373943
1741	36.97402453	55.19896117
1741.5	36.97402453	55.25973097
1742	36.97402453	55.728532
1742.5	36.97402453	58.94893458
1743	36.97402453	51.41178434
1743.5	36.97402453	58.52581996
1744	36.97402453	62.60752056
1744.5	36.97402453	66.03706893
1745	36.97402453	61.28661905
1745.5	36.97402453	69.86891447
1746	36.97402453	59.26972265
1746.5	36.97402453	51.34059608
1747	36.97402453	51.328493
1747.5	36.97402453	55.07428577
1748	36.97402453	61.3427744
1748.5	36.97402453	62.48824809
1749	36.97402453	51.40219552
1749.5	36.97402453	47.49224326
1750	36.97402453	49.89042091
1750.5	36.97402453	50.27744435
1751	36.97402453	54.86330518
1751.5	36.97402453	57.07484485
1752	36.97402453	58.18601789
1752.5	36.97402453	66.22316205
1753	36.97402453	60.97379758
1753.5	36.97402453	69.17970346
1754	36.97402453	68.02611048
1754.5	36.97402453	61.66510883
1755	36.97402453	47.30439085
1755.5	36.97402453	52.65676038
1756	36.97402453	49.31089686
1756.5	36.97402453	45.82318329
1757	36.97402453	55.33491801
1757.5	36.97402453	61.91962457
1758	36.97402453	62.46459866
1758.5	36.97402453	60.70344184
1759	36.97402453	57.84536404
1759.5	36.97402453	55.1397911
1760	36.97402453	59.52744128
1760.5	36.97402453	56.16969107
1761	36.97402453	56.789837
1761.5	36.97402453	51.32018978
1762	36.97402453	46.40263032
1762.5	36.97402453	47.88636477
1763	36.97402453	51.28155609
1763.5	36.97402453	57.87184661
1764	36.97402453	65.54889744
1764.5	36.97402453	63.29028332
1765	36.97402453	57.13841984
1765.5	36.97402453	59.43570443
1766	36.97402453	51.18122027
1766.5	36.97402453	59.56403377
1767	36.97402453	58.30170712
1767.5	36.97402453	54.00966949
1768	36.97402453	53.5419481
1768.5	36.97402453	50.85574643
1769	36.97402453	49.96478885
1769.5	36.97402453	57.94933588
1770	36.97402453	54.88290494
1770.5	36.97402453	53.56995585
1771	36.97402453	49.86969146
1771.5	36.97402453	49.60388501
1772	36.97402453	51.08659235
1772.5	36.97402453	52.51157206
1773	36.97402453	56.37438316
1773.5	36.97402453	51.87490835
1774	36.97402453	46.86885407
1774.5	36.97402453	49.85415338
1775	36.97402453	52.69587318
1775.5	36.97402453	51.17902211
1776	36.97402453	50.38376654
1776.5	36.97402453	52.85848759
1777	36.97402453	51.83511581
1777.5	36.97402453	47.63177478
1778	36.97402453	49.50213382
1778.5	36.97402453	50.06653828
1779	36.97402453	50.24339881
1779.5	36.97402453	50.33793684
1780	36.97402453	54.4816225
1780.5	36.97402453	59.60133574
1781	36.97402453	56.51956272
1781.5	36.97402453	62.94150733
1782	36.97402453	61.04390175
1782.5	36.97402453	58.31630972
1783	36.97402453	56.10614788
1783.5	36.97402453	49.06725634
1784	36.97402453	53.37563127
1784.5	36.97402453	49.34689984
1785	36.97402453	51.22126577
1785.5	36.97402453	47.89592073
1786	36.97402453	59.9387861
1786.5	36.97402453	54.86520519
1787	36.97402453	53.96144502
1787.5	36.97402453	53.19546856
1788	36.97402453	58.56489045
1788.5	36.97402453	57.82319576
1789	36.97402453	50.04926905
1789.5	36.97402453	53.06735834
1790	36.97402453	50.68168237
1790.5	36.97402453	50.02916881
1791	36.97402453	49.36354962
1791.5	36.97402453	52.57597816
1792	36.97402453	53.27736935
1792.5	36.97402453	52.42487397
1793	36.97402453	58.06503862
1793.5	36.97402453	54.51156255
1794	36.97402453	51.29083548
1794.5	36.97402453	52.08617889
1795	36.97402453	58.79244264
1795.5	36.97402453	52.66816815
1796	36.97402453	58.56746774
1796.5	36.97402453	56.50480818
1797	36.97402453	59.05374962
1797.5	36.97402453	62.42190182
1798	36.97402453	56.26986192
1798.5	36.97402453	55.23598654
1799	36.97402453	62.63275381
1799.5	36.97402453	56.20063812
1800	36.97402453	55.62824511
1800.5	36.97402453	58.00958137
1801	36.97402453	53.20058119
1801.5	36.97402453	52.13008815
1802	36.97402453	46.25787097
1802.5	36.97402453	48.23703645
1803	36.97402453	55.86500721
1803.5	36.97402453	56.05757866
1804	36.97402453	54.39685727
1804.5	36.97402453	53.4877304
1805	36.97402453	57.95283976
1805.5	36.97402453	55.3896144
1806	36.97402453	55.25544087
1806.5	36.97402453	55.95480343
1807	36.97402453	55.11129603
1807.5	36.97402453	54.93551144
1808	36.97402453	57.12682069
1808.5	36.97402453	53.40922471
1809	36.97402453	55.6318649
1809.5	36.97402453	58.05466797
1810	36.97402453	54.61883689
1810.5	36.97402453	56.34623335
1811	36.97402453	57.28914576
1811.5	36.97402453	61.47191354
1812	36.97402453	60.88079327
1812.5	36.97402453	61.4892339
1813	36.97402453	64.62631426
1813.5	36.97402453	64.75424386
1814	36.97402453	53.6331181
1814.5	36.97402453	57.64311399
1815	36.97402453	50.80271601
1815.5	36.97402453	52.25782891
1816	36.97402453	49.24711
1816.5	36.97402453	43.52778499
1817	36.97402453	56.28409048
1817.5	36.97402453	56.47352236
1818	36.97402453	59.81603388
1818.5	36.97402453	61.651366
1819	36.97402453	57.57361701
1819.5	36.97402453	53.71292393
1820	36.97402453	54.10688293
1820.5	36.97402453	63.0009432
1821	36.97402453	61.58102509
1821.5	36.97402453	61.06485734
